rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage	taxon_author	accepted_name	unacceptability_reason	comments	details
Species	Hallopora	subwesenbergiana		Hallopora Bassler 1911	invalid	Nekhorosheva, 1970	Parvohallopora subwesenbergiana			Ab implicatione Parvohallopora;  Ordovician, Caradocian (Russia, Pai-Khoi (Yugorsk horizon) fide Astrova (1978);
Species	Hemipachydictya	reticulata		Hemipachydictya Kopajevitch 1968	invalid	Kopaevich, 1970	Metadictya reticulata		ZR1969; ZR1978-056	
Species	Hemipachydictya	singularis		Hemipachydictya Kopajevitch 1968	invalid	Kopaevich, 1970	Metadictya singularis		singulata?; ZR1969; ZR1978-056	
Species	Hemipachydictya	striatipora		Hemipachydictya Kopajevitch 1968	invalid	Kopaevich, 1970	Metadictya striatipora		striatopora? ZR1969; ZR1978-056	
Species	Maychella	ornata		Maychella Morozova 1970	invalid	Morozova, 1970	Maychellina ornata			Etiam Maychellina fide Gorjunova and Morozova (1979);   Permian, Kazanian (Russia, Primorye: Chandalaz suite);     Guadalupian (Mongolia) fide Gorjunova and Morozova (1979);
Species	Polypora	perturbata		Polypora M'Coy 1842	invalid	Morozova, 1970	Polyporella perturbata			Etiam Polyporella fide Gorjunova (1975), Morozova & Lisitsyn (1996);   Permian, upper (Russia, Primorye: Barabash and Chandalaz suites);     Kazanian (Russia, Primorye: Chandalaz horizon, zones of Parafusulina stricta and Metadoliolina lepida) fide Kiseleva (1982);
Species	Polypora	romantchukae		Polypora M'Coy 1842	invalid	Morozova, 1970	Parapolypora romantchukae			Etiam Parapolypora fide Morozova & Lisitsyn (1996);   Permian, upper (Russia, Primorye: Chandalaz suite);     Kazanian (Russia, Primorye: Chandalaz suite, Metadoliolina lepida zone) fide Kiseleva (1982);
Species	Polypora	sparsa		Polypora M'Coy 1842	invalid	Morozova, 1970	Parapolypora sparsa			Species typica Parapolypora Morozova & Lisitsyn, 1996;   Etiam Parapolypora fide Morozova & Lisitsyn (1996);   Permian, Kazanian [lower] (Russia, Russian Platform);
Species	Flustra	sagena		Flustra Linnaeus 1761	invalid	Morton, 1834	Pliophloea sagena			Species typica Pliophloea Gabb & Horn, 1862;   Etiam Pliophloea fide Gabb & Horn (1862);   Etiam Cribrilina fide Weller (1907);   Etiam Escharina ? fide Lonsdale (1845);   Etiam Pliophlae fide Cook (1868) ab errore;   Cenozoic, Paleocene, Thanetian (USA: Vincentown Limesand);   ?Syntypi PANS 31258 fide Richards (1968);
Species	Callopora	ovata		Callopora Gray 1848	invalid	(McKinney, 1971)	Tarphophragma ovata			Vide Calopora ovata;
Species	Diploclema	regulariformis		Diploclema Ulrich 1889	invalid	Kopajevich, 1971	Mitoclema regulare	junior synonym		Subjective junior synonym Spiropora regularis fide Brood (1975);   Silurian, Wenlockian (Estonia: Jaani Stage);
Species	Hemipachydictya	copiosa		Hemipachydictya Kopajevitch 1968	invalid	Kopajevich, 1970	Metadictya copiosa			Species typica Hemipachydictya Kopajevich, 1970 invalid selection for previously indicated type species as Stictopora crassa;   Etiam Metadictya fide Kopajevich (1975);   Silurian, Llandovery (Estonia: Yuurusk & Raikkyulask horizons);
Species	Rhombopora	yukonensis		Rhombopora Meek 1872	invalid	Astrova, 1972	Bigeyella yukonensis			Nunc Bigeyella fide Morozova & Weiss, 2006;  Devonian, Eifelian (Canada: Hume Fm.);
Species	Polypora	pahangensis		Polypora M'Coy 1842	invalid	Sakagami, 1972	Pseudopolypora pahangensis			Nunc Pseudopolypora fide Morozova & Lisitsyn (1996);   Lower Carboniferous, Visean (Malaysia)
Species	Dyscritella	explicata		Dyscritella Girty 1910	invalid	Gorjunova, 1970	Nikiforovella explicata			Etiam Nikiforovella fide Xia (1986);  Permian, Sakmarian (Russia, Pamir: middle Bazardarinsk suite);     Artinskian (China: Angjie Formation) fide Xia (1986);
Species	Dyscritella	incrustata		Dyscritella Girty 1910	invalid	Morozova, 1970	Ruzhencevia incrustata		ZR1970; now Ruzhencevia	
Species	Maychella	nervosa		Maychella Morozova 1970	invalid	Morozova, 1970	Maychellina nervosa			Etiam Maychellina fide Morozova (1981);   Permian, upper [Ufimian] (Russia, Omolonsk horizon);     upper [Ufimian] (Asiatic Russia: Omolonsk horizon) fide Morozova (1981);
Species	Polypora	daurica		Polypora M'Coy 1842	invalid	Morozova, 1970	Parapolypora daurica			Etiam Parapolypora fide Morozova & Lisitsyn (1996);   Permian, upper (Russia, Primorye: Chandalaz and Barabash suites);     Kazanian (Russia, Primorye: Chandalaz suite, Metadoliolina lepida zone) fide Kiseleva (1982);
Species	Polypora	fritzi		Polypora M'Coy 1842	invalid	Sakagami, 1970	Polyporellina fritzi			Pro Polypora elongata Fritz, 1932 non Hall, 1883 nec Sakagami, 1961;   Etiam Polyporellina Morozova & Lisitsyn (1996);   Permian, lower [?Artinskian] (Canada, Vancouver Island);     Sakmarian-Artinskian (Thailand, Ko Muk) fide Sakagami (1970);
Species	Polypora	maychensis		Polypora M'Coy 1842	invalid	Morozova, 1970	Polyporella maychensis			Etiam Polyporella fide Gorjunova (1975);   Permian, upper [Guadalupian] (Russia, Primorye: Chandalaz horizon) not reported in Chandalaz horizon by Kiseleva (1982);     Dzhulfian (Russia, Primorye: Lyudyanzinsk horizon, Colaniella parva zone) fide Kiseleva (1982);
Species	Polypora	novella		Polypora M'Coy 1842	invalid	Morozova, 1970	Parapolypora novella			Etiam Parapolypora fide Morozova & Lisitsyn (1996);   Permian, Kazanian [lower] (Russia, Russian Platform);
Species	Stenodiscus	incertus		Stenodiscus Reissek, 1858	invalid	Morozova, 1970	Parastenodiscus incertus			Nunc Parastenodiscus fide ?;   Permian, Guadalupian (Mongolia);
Species	Escharella	sulcimargo		Escharella Gray 1848	invalid	(Reuss, 1848)	Hippopleurifera sulcimargo			Vide Eschara sulcimargo;
Species	Hippopleurifera	pini		Hippopleurifera Canu & Bassler 1925	invalid	(David & Pouyet, 1972)	Hippopleurifera sulcimargo			Vide Hippodiplosia (?) pini;
Species	Onychocella	demarcqi		Onychocella Jullien 1882	invalid	David & Pouyet, 1970	Onychocella angulosa demarcqi	junior synonym		Subjective junior synonym Cellepora angulosa fide David & Pouyet (1972), Pouyet &  David (1984);   Etiam Onychocella angulosa form demarcqi fide El Hajjaji (1992), Moissette (1988);   Cenozoic, Miocene, Burdigalian (France);     Miocene, Messinian (Morocco) fide El Hajjaji (1992);
Species	Diastopora	pulchra		Diastopora Lamouroux, 1821	invalid	Brood, 1972	Diastopora levinseni pulchra			Vide Diastopora levinseni pulchra;
Species	Dakaria	vallata		Dakaria Jullien & Calvet 1903	invalid	Uttley & Bullivant, 1972	Cosciniopsis vallata			Vide Dakaria feegensis vallata;
Species	Flustra	thysanica		Flustra Linnaeus 1761	invalid	Moyano, 1972	Isoseculiflustra thysanica			Etiam Isoseculiflustra fide Hayward (1995);   Etiam Alloeoflustra fide Hayward & Winston (1994);   Etiam Securiflustra fide Lopez Gappa (1982);   Recent, Antarctic (Deception Island);
Species	Securiflustra	thysanica		Securiflustra Silén 1941	invalid	(Moyano, 1972)	Isoseculiflustra thysanica			Vide Flustra thysanica;
Species	Cupuladria	boulangeri		Cupuladria Canu & Bassler 1919	invalid	Buge & Debourle, 1971	Reussirella boulangeri			Nunc Reussirella fide Cook (p.c.);   Cenozoic, Eocene, Upper (France)
Species	Rhombopora	charasensis		Rhombopora Meek 1872	invalid	Sakagami, 1972	Euthyrhombopora charasensis			Etiam Euthyrhombopora fide Yang, Hu & Xia (1988);   Lower Carboniferous, Visean (Malaya)
Species	Rhombopora	murthyi		Rhombopora Meek 1872	invalid	Sakagami, 1972	Euthyrhombopora murthyi			Etiam Euthyrhombopora fide Yang, Hu & Xia (1988);   Lower Carboniferous, Visean (Malaya)
Species	Pseudobatostomella	kobayashii		Pseudobatostomella Morozova 1960	invalid	Sakagami, 1972	Arcticopora kobayashii		1979 in Horowitz	Nunc Arcticopora fide Astrova 1978;   Triassic, late Ladinian-early Carnian (Japan: Hidaka Group), Carnian in Hu (1984, table);
Species	Siphoniotyphlus	marginatus		Siphoniotyphlus Osburn 1850	invalid	Viskova, 1973	Siphoniotyphlus tenuis			
Species	Bifaxaria	diaphyota		Bifaxaria Busk 1884	invalid	Cheetham, 1972	Diplonotos diaphyotus			Nunc Diplonotos fide Gordon (1988);   Cenozoic, late Eocene, Priabonian (Tonga: Globigerina gortanii zone);
Species	Steginoporella	iberica		Steginoporella Smitt 1873	invalid	David & Pouyet, 1972	Steginoporella iberica iberica			Etiam Steginoporella iberica iberica fide Pouyet & David (1979), El Hajjaji (1992);   Cenozoic, Miocene, Burdigalian (France); etiam Pouyet & David (1984);     Miocene, Messinian (Morocco) fide El Hajjaji (1992);     Miocene, Messinian (Algeria) fide Moissette (1988);
Species	Idmidronea	globulosa		Idmidronea Canu & Bassler 1920	invalid	Brood, 1972	Exidmonea globulosa			Nunc Exidmonea fide ?;   Cretaceous, Maastrichtian (Globotruncatella mayaroensis Zone);   Cenozoic, Paleocene, Danian (Scandinavia: Tylocidaris vexillifera Zone);
Species	Lacerna	improvisa		Lacerna Jullien 1888	invalid	Uttley & Bullivant, 1972	Buffonellodes improvisa		ZR1979-113	
Species	Lacerna	minuta		Lacerna Jullien 1888	invalid	Uttley & Bullivant, 1972	Parkermavella punctigera		ZR1979-113,	
Species	Schizomavella	conjuncta		Schizomavella Canu & Bassler 1917	invalid	Uttley & Bullivant, 1972	Schizosmittina conjuncta		ZR1979-113	
Species	Schizomavella	minuta		Schizomavella Canu & Bassler 1917	invalid	(Uttley & Bullivant, 1972)	Parkermavella punctigera			Vide Lacerna minuta;
Species	Ptylopora	parva		Ptylopora M'Coy 1842	invalid	Tavener-Smith, 1973	Ptylopora pluma parva			Vide Ptylopora pluma parva
Species	Rhabdomeson	binodosum		Rhabdomeson Young and Young 1874	invalid	McKinney, 1972	Pseudorhabdomeson binodosum			Nunc Pseudorhabdomeson fide Gorjunova, 2002;   Lower Carboniferous, Namurian [Serpukhovian] (USA, Alabama: Bangor Limestone)
Species	Bifaxaria	bryani		Bifaxaria Busk 1884	invalid	Cheetham, 1972	Domosclerus bryani			Nunc Domosclerus fide Gordon (1988)?;   Cenozoic, late Eocene, Priabonian (Tonga: Globigerina gortanii zone);
Species	Tessaradoma	bifax		Tessaradoma Norman 1869	invalid	Cheetham, 1972	Smithsonius bifax			Nunc Smithsonius fide Gordon; Etiam Striatodoma fide Winston & Beaulieu ;   Cenozoic, late Eocene (Tonga: Globigerina gortanii zone);
Species	Dendrobeania	rylandi		Dendrobeania d'Hondt & Gordon 1996	invalid	d'Hondt, 1973	Dendrobeania antarctica rylandi		1974 in Horowitz	Vide Dendrobeania murmanica rylandi;
Species	Flustra	arnaudi		Flustra Linnaeus 1761	invalid	Androsova, 1972	Klugeflustra antarctica	junior synonym		Subjective junior synonym Farciminellum antarcticum fide Hayward (1995);   Recent, Antarctic;
Species	Ascopora	grandis		Ascopora Trautschold 1876	invalid	Krutchinina, 1973	Ascoporella grandis			Species typica Ascoporella Krutchinina, 1986;  Permian, Sakmarian (Russia, Timan: Ilibeisk horizon);     Asselian (Spitzbergen: middle Tyrrellfjellet Member) fide Nakrem (1994);
Species	Neorhombopora	barchatovae		Neorhombopora Shishova 1964	invalid	Krutchinina, 1973	Primorella barchatovae		not in ZR, Horowitz	
Species	Reteporidra	komichensis		Reteporidra Nickles & Bassler 1900	invalid	Krutchinina, 1973	Protoretepora komichensis			Etiam Protoretepora fide Morozova and Krutchinina (1986);  Permian, Artinskian (Russia, Timan: Komichansk horizon) fide Morozova and Krutchinina (1986);
Species	Ceriocava	subramulosa		Ceriocava Lamouroux 1854	invalid	Chiplonkar & Borkar, 1974	Chiplonkarina dimorphopora	junior synonym		Subjective junior synonym Ceriopora dimorphopora fide Taylor & Badve (1995);   Etiam Chiplonkarina fide Taylor & Badve (1995);   Cretaceous, Cenomanian-Turonian (India: Bagh Group);
Species	Ceriopora	mamillaria		Ceriopora Goldfuss 1826	invalid	Chiplonkar & Borkar, 1974	Chiplonkarina dimorphopora			Subjective synonym Ceriopora dimorphopora fide Taylor & Badve (1995);   Etiam Chiplonkarina fide Taylor & Badve (1995);   Cretaceous, Cenomanian-Turonian (India: Bagh Group);
Species	Chiplonkarina	mamillaria		Chiplonkarina Taylor & Badve 1995	invalid	(Chiplonkar & Borkar, 1974)	Chiplonkarina dimorphopora			Vide Ceriopora mamillaria;
Species	Chiplonkarina	robusta		Chiplonkarina Taylor & Badve 1995	invalid	(Chiplonkar & Borkar, 1974)	Chiplonkarina dimorphopora			Vide Tretocycloecia robusta;
Species	Chiplonkarina	subramulosa		Chiplonkarina Taylor & Badve 1995	invalid	(Chiplonkar & Borkar, 1974)	Chiplonkarina dimorphopora			Vide Ceriocava subramulosa;
Species	Tretocycloecia	robusta		Tretocycloecia Canu 1910	invalid	Chiplonkar & Borkar, 1974	Chiplonkarina dimorphopora			Recte Tetrocycloecia;   Subjective synonym Ceriopora dimorphopora fide Taylor & Badve (1995);    Etiam Chiplonkarina fide Taylor & Badve (1995);    Cretaceous, Cenomanian-Turonian (India: Bagh Group);
Species	Entalophora	punctulata		Entalophora Lamouroux 1821	invalid	Gabb & Horn, 1862	Lagenicella punctulata			Nunc Lagenicella fide Cheetham & Sandberg (1964);   Etiam Lagenipora fide Osburn (1952);   Etiam Tubucellaria fide Canu & Bassler (1923);   Recent, Pacific;   Cenozoic, Pleistocene (USA, Pleistocene) etiam Canu & Bassler (1923), Soule & Duff  (1957);   ?Syntypi PANS 31282 fide Richards (1968);
Species	Gaudryanella	asymetrica		Gaudryanella Canu 1907	invalid	Canu, 1907	Steginoporella asymetrica			Etiam Steginoporella [sic];   Etiam Steganoporella fide Canu & Bassler (1920);   Cenozoic, Eocene, Lutetian (France);
Species	Lagenipora	punctulata		Lagenipora Hincks 1877	invalid	(Gabb & Horn, 1862)	Lagenicella punctulata			Vide Entalophora punctulata;
Species	Lagenipora	spinulosa		Lagenipora Hincks 1877	invalid	Hincks, 1884	Lagenicella spinulosa			Cenozoic, Pleistocene (USA, California);     Pleistocene (Japan) fide Sakakura (1935, 1938);   Recent, Pacific (USA, Canada);
Species	Skylonia	madurensis		Skylonia Thomas 1961	invalid	Keij, 1973	Skylonia thomasi madurensis			Vide Skylonia thomasi madurensis;
Species	Calyptotheca	triarmata		Calyptotheca Harmer 1957	invalid	Hayward, 1974	Schizomavella asymetrica	junior synonym		Subjective junior synonym Schizoporella auriculata asymetrica fide Hayward & McKinney, 2002;   Recent, Mediterranean (Aegean Sea);
Species	Celleporina	hippocrepis		Celleporina Gray 1848	invalid	(Busk, 1856)	Lagenicella hippocrepis			Vide Lepralia hippocrepis;
Species	Celleporina	spinulosa		Celleporina Gray 1848	invalid	(Hincks, 1884)	Lagenicella spinulosa			Vide Lagenipora spinulosa;
Species	Dendrobeania	cookae		Dendrobeania d'Hondt & Gordon 1996	invalid	d'Hondt, 1973	Dendrobeania antarctica cookae		1974 in Horowitz	Vide Dendrobeania murmanica cookae;
Species	Lagenicella	exallos		Lagenicella Cheetham & Sandberg 1964	invalid	Gordon, 1984	Kermadecazoon exallos			Species typica Kermadecazoon Tilbrook, 2006; Nunc Kermadecazoon fide Tilbrook 2006;   ;  Recent, Indian Ocean (Kerguelen Islands);
Species	Lagenipora	hippocrepis		Lagenipora Hincks 1877	invalid	(Busk, 1856)	Lagenicella hippocrepis			Vide Lepralia hippocrepis;
Species	Lagenipora	lacunosa		Lagenipora Hincks 1877	invalid	Bassler, 1934	Lagenicella lacunosa			Pro Lagenipora verrucosa Canu & Bassler, 1930 non Canu & Bassler (1928);   Nunc Lagenicella fide Banta (1990);   Recent, Pacific (Galapagos Islands);
Species	Lagenipora	marginata		Lagenipora Hincks 1877	invalid	Canu & Bassler, 1930 non (MacGillivray, 1895)	Lagenicella marginata			Species typica Lagenicella Cheetham & Sandberg, 1964;   Nunc Lagenicella fide Cheetham & Sandberg (1964);   Recent, Atlantic (Florida, Gulf of Mexico), Pacific (Galapagos);   Fossil: Pleistocene (Venezuela) Late Pleistocene (USA, Louisiana) fide Cheetham &   Sandberg (1964);
Species	Schizoporella	asymetrica		Schizoporella Hincks 1877	invalid	Calvet, 1927	Schizomavella asymetrica			Vide Schizoporella auriculata asymetrica;
Species	Schizoporella	multiavicularis		Schizoporella Hincks 1877	invalid	d'Hondt, 1974	Schizoporella linearis multiavicularis			Vide Schizoporella linearis multiavicularis;
Species	Flustrellidra	prouhoi		Flustrellidra Bassler 1952	invalid	d'Hondt, 1974	Flustrellidrella prouhoi		1973 in Horowitz	Species typica Flustrellidrella d'Hondt, 1983;   Nunc Flustrellidrella;   Etiam Flustrellidra (Flustrellidrella);   Recent, northwest Atlantic;
Species	Bugula	uniserialis		Bugula Oken 1815	invalid	Hincks, 1884	Kinetoskias uniserialis			?Nunc Kinetoskias fide Fransen (1986);   Recent, Indian Ocean (Australia);
Species	Kinetoskias	klugei		Kinetoskias Daniellsen 1868	invalid	Rao & Ganapati, 1974	Kinetoskias uniserialis	junior synonym		Subjective junior synonym Bugula uniserialis fide Fransen (1986);   Recent, Indian Ocean (Bay of Bengal);
Species	Dyscritella	devonica		Dyscritella Girty 1910	invalid	Volkova, 1974	Boardmanella devonica		1968 in Horowitz	Nunc Boardmanella fide Gorjunova & Weiss, 2003;   Devonian, Givetian (USSR: Altai Mtns.);
Species	Immergentia	devonica		Immergentia Silén 1946	invalid	Richards, 1974	Orbignyopora devonica			Etiam Orbignyopora fide Vogel, Golubic  Brett (1987);   Devonian, Givetian (USA: Plum Brook Shale);
Species	Cuneatopora	gracilis		Cuneatopora Siegfried 1963	invalid	Kopaevich, 1975	Matsutrypa gracilis		ZR1975-091	
Species	Mediapora	antiqua		Mediapora Trizna 1958	invalid	Pushkin, 1975	Mediaporina antiqua			non Mediapora fide Gorjunova (1985, p. 81) but not reassigned;   Etiam Mediaporina fide Pushkin et al. 1990 (PEB add);   Silurian, Ludlovian (Belarus, Latvia: Pulvyannsk beds);
Species	Mediapora	orbiculata		Mediapora Trizna 1958	invalid	Pushkin, 1975	Mediaporina orbiculata			non Mediapora fide Gorjunova (1985, p.  81) but not reassigned;   Etiam Mediaporina fide Pushkin et al. 1990 (PEB add);   Silurian, Pridolian (Belarus: Skaksk horizon);
Species	Mediapora	piltenensis		Mediapora Trizna 1958	invalid	Pushkin, 1975	Mediaporina piltenensis			Etiam Mediaporina fide Pushkin et al. 1990 (PEB add);   Silurian, Pridolian (Latvia: Miniyask horizon);
Species	Ptilodictya	fasciae		Ptilodictya Lonsdale 1839	invalid	Kopajevich, 1975	Eichwaldictya fasciae			Nunc Eichwaldictya fide Pushkin et al, 1990;   Silurian, Wenlockian-Ludlovian (Estonia: Yaniisk-Okhesaaresk horizons);
Species	Semicoscinium	fimbriatum		Semicoscinium Prout 1859	invalid	Kopajevich, 1975	Praesemicoscinium fimbriatum			Nunc Praesemicoscinium fide Plamenskaya, 1991;  Silurian, Llandovery (Estonia: Yuurusk & Raikkyulask horizons);
Species	Semicoscinium	pyramidatum		Semicoscinium Prout 1859	invalid	Kopaevich, 1975	Eosemicoscinium pyramidatum		ZR1975-091 has pyrimidatum	
Species	Petalotrypa	tumida		Petalotrypa Miller 1889	invalid	Yang & Xia, 1976	Triznotrypa tumida			Nunc Triznotrypa fide Lavrentjeva, 1997;  Devonian, middle (China);
Species	Ulrichotrypa	russiensis		Ulrichotrypa Bassler 1929	invalid	Romantchuk, 1975	Megacanthopora russiensis			Etiam Megacanthopora fide Ernst pc;   Upper Carboniferous, Bashkirian-Moscovian (Russia, Kabarovsk territory: middle Carboniferous)
Species	Polypora	larga		Polypora M'Coy 1842	invalid	Gorjunova, 1975	Parapolypora larga			Etiam Parapolypora fide Morozova & Lisitsyn (1996);   Permian, Artinskian (Russia, Pamir: Kalaktash suite);
