rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage
Genus	Genus Retenoa			Family Cytididae	valid
Genus	Genus Reteporidea			Family Crisinidae	valid
Genus	Genus Reticrescis			Family Cerioporidae	valid
Genus	Genus Reticrisina			Family Diastoporidae	valid
Genus	Genus Reticulipora			Family Diastoporidae	valid
Genus	Genus Rhipidopora			Family Diastoporidae	valid
Genus	Genus Ripisoecia			Family Cerioporidae	valid
Genus	Genus Rodinopora			Order Cyclostomata	valid
Genus	Genus Rosacilla			Family Diastoporidae	valid
Genus	Genus Sagenella			Family Sagenellidae	valid
Genus	Genus Seguenziella			Family Theonoidae	valid
Genus	Genus Semicea			Family Semiceidae	valid
Genus	Genus Semicinctipora			Family Cinctiporidae	valid
Genus	Genus Semicytella			Family Cytididae	valid
Genus	Genus Semielea			Family Eleidae	valid
Genus	Genus Semifascipora			Family Theonoidae	valid
Genus	Genus Semifungella			Family Corymboporidae	valid
Genus	Genus Semilaterotubigera			Family Diastoporidae	valid
Genus	Genus Semimulticavea			Family Cerioporidae	valid
Genus	Genus Seminodicrescis			Family Cerioporidae	valid
Genus	Genus Semizonopora			Family Cerioporidae	valid
Genus	Genus Septocea			Family Semiceidae	valid
Genus	Genus Serpentipora			Family Diastoporidae	valid
Genus	Genus Silénopora			Family Cerioporidae	valid
Genus	Genus Siphodictyum			Family Horneridae	valid
Genus	Genus Siphoniotyphlus			Family Siphoniotyphlidae	valid
Genus	Genus Sparsicavea			Family Petaloporidae	valid
Genus	Genus Sparsicytis			Family Cerioporidae	valid
Genus	Genus Spinihornera			Family Horneridae	valid
Genus	Genus Spiritopora			Family Diaperoeciidae	valid
Genus	Genus Spiropora			Family Spiroporidae	valid
Genus	Genus Stathmepora			Family Diastoporidae	valid
Genus	Genus Stellihagenowia			Family Lichenoporidae	valid
Genus	Genus Stellocavea			Family Lichenoporidae	valid
Genus	Genus Stephanodesma			Family Cytididae	valid
Genus	Genus Stigmatoechos			Family Stigmatoechidae	valid
Genus	Genus Stomatopora			Family Stomatoporidae	valid
Genus	Genus Stomatoporina			Family Stomatoporidae	valid
Genus	Genus Stomatoporopsis			Family Stomatoporidae	valid
Genus	Genus Sulcocava			Family Semiceidae	valid
Genus	Genus Supercytis			Family Theonoidae	valid
Genus	Genus Talmontipora			Suborder Tubuliporina	valid
Genus	Genus Tayloripora			Family Tubuliporidae	valid
Genus	Genus Tecticavea			Family Lichenoporidae	valid
Genus	Genus Telopora			Family Theonoidae	valid
Genus	Genus Tennysonia			Family Tubuliporidae	valid
Genus	Genus Terebellaria			Family Diastoporidae	valid
Genus	Genus Tervia			Family Terviidae	valid
Genus	Genus Tetragonoecia			Family Diastoporidae	valid
Genus	Genus Tetrapora			Family Multisparsidae	valid
Genus	Genus Tetrastomatopora			Family Stomatoporidae	valid
Genus	Genus Tetrocycloecia			Family Cerioporidae	valid
Genus	Genus Theonoa			Family Theonoidae	valid
Genus	Genus Tholopora			Family Cerioporidae	valid
Genus	Genus Tretonea			Family Tubuliporidae	valid
Genus	Genus Triplozooecia			Family Diastoporidae	valid
Genus	Genus Trochiliopora			Family Lichenoporidae	valid
Genus	Genus Truncatulipora			Family Cytididae	valid
Genus	Genus Tubigera			Family Diastoporidae	valid
Genus	Genus Tubigerina			Family Diastoporidae	valid
Genus	Genus Tubulipora			Family Tubuliporidae	valid
Genus	Genus Umbrellina			Family Pustuloporidae	valid
Genus	Genus Unicavea			Family Lichenoporidae	valid
Genus	Genus Unicrisia			Family Crisiidae	valid
Genus	Genus Unicytis			Family Cytididae	valid
Genus	Genus Unitubigera			Family Diastoporidae	valid
Genus	Genus Voigtia			Family Crownoporidae	valid
Genus	Genus Voigticytis			Family Cytididae	valid
Genus	Genus Voigtiellina			Order Cyclostomata	valid
Genus	Genus Voigtopora			Family Stomatoporidae	valid
Genus	Genus Wassypora			Family Diastoporidae	valid
Genus	Genus Wolinella			Family Corynotrypidae	valid
Genus	Genus Ybselosoecia			Family Diaperoeciidae	valid
Genus	Genus Zonatula			Family Petaloporidae	valid
Genus	Genus Zonopora			Family Cerioporidae	valid
Genus	Genus Laterocava			Family Semiceidae	valid
Genus	Genus Meandrocavea			Order Cyclostomata	valid
Genus	Genus Multiclausa			Family Cavidae	valid
Genus	Genus Multicrisina			Family Theonoidae	valid
Genus	Genus Reptocea			Family Onychocellidae	valid
Genus	Genus Semicrescis			Family Cerioporidae	valid
Genus	Genus Semicytis			Family Cytididae	valid
Genus	Genus Semimultisparsa			Family Multisparsidae	valid
Genus	Genus Bryopesanser			Family Escharinidae	valid
Genus	Genus Nigrapercula			Family Bitectiporidae	valid
Genus	Genus Kermadecazoon			Family Bitectiporidae	valid
Genus	Genus Costulostega			Family Chorizoporidae	valid
Genus	Genus Calvipelta			Family Celleporidae	valid
Genus	Genus Predanophora			Family Celleporidae	valid
Genus	Genus Herentia			Family Schizoporellidae	valid
Genus	Genus Callistopora			Family Calloporidae	valid
Genus	Genus Amplexicamera			Family Foveolariidae	valid
Genus	Genus Pourtalesella			Family Celleporidae	valid
Genus	Genus Colatooecia			Family Colatooeciiidae	valid
Genus	Genus Hyporosopora			Family Diastoporidae	valid
Genus	Genus Aggregopora			Family Diastoporidae	valid
Genus	Genus Tervidmonea			Family Terviidae	valid
Genus	Genus Dichospiropora			Family Spiroporidae	valid
Genus	Genus Laterocavea			Family Horneridae	valid
Species	Species inconstans			Order Cyclostomata	valid
Species	Species foliacea			Genus Diastopora	valid
Species	Species eightsi			Genus Alcyonidium	valid
Species	Species grisea			Genus Adeona	valid
Species	Species pentapora			Genus Adeonellopsis	valid
Species	Species recta			Genus Aetea	invalid
Species	Species sica			Genus Aetea	valid
Species	Species circumsaepta			Genus Akatopora	valid
Species	Species imbellis			Genus Alderina	valid
Species	Species hastingsae			Genus Amphiblestrum	invalid
Species	Species nodulosa			Genus Aplousina	invalid
Species	Species tuberosa			Genus Aplousina	invalid
Species	Species ajax			Genus Arachnopusia	valid
Species	Species unicornis			Genus Arachnopusia	valid
Species	Species cecili			Genus Arthropoma	valid
Species	Species cavatum			Genus Aspidostoma	valid
Species	Species emendata			Genus Bracebridgia	valid
Species	Species zelandica			Genus Caberea	valid
Species	Species denticulata			Genus Caleschara	valid
Species	Species minuta			Genus Caleschara	valid
Species	Species angustipora			Genus Calloporina	valid
Species	Species decorata			Genus Calloporina	valid
Species	Species nobilis			Genus Calpensia	valid
Species	Species elegans			Genus Catenicella	valid
Species	Species salicornioides			Genus Cellaria	valid
Species	Species tenuirostris			Genus Cellaria	valid
Species	Species caminata			Order Cheilostomata	valid
Species	Species radiata			Order Cheilostomata	valid
Species	Species acanthina			Genus Chaperia	valid
Species	Species galeata			Genus Chaperia	invalid
Species	Species pyriformis			Genus Chlidonia	valid
Species	Species brongniartii			Genus Chorizopora	valid
Species	Species corbula			Genus Crassimarginatella	invalid
Species	Species crassimarginata			Genus Crassimarginatella	valid
Species	Species radiata			Order Cyclostomata	valid
Species	Species scripta			Order Ctenostomata	valid
Species	Species annulata			Genus Cribrilina	valid
Species	Species boryi			Genus Crisia	invalid
Species	Species pallasiana			Genus Cryptosula	valid
Species	Species sinuosa			Genus Dictyochasma	valid
Species	Species larvalis			Genus Didymosella	valid
Species	Species crystallina			Genus Emma	valid
Species	Species flexuosa			Order Cyclostomata	invalid
Species	Species unicornis			Order Ctenostomata	invalid
Species	Species mamillata			Genus Escharoides	valid
Species	Species conjuncta			Genus Exochella	valid
Species	Species malusii			Genus Fenestrulina	valid
Species	Species huttoni			Genus Figularia	valid
Species	Species spinea			Genus Figularia	valid
Species	Species bilamella			Genus Flabellopora	valid
Species	Species antiqua			Genus Floridina	valid
Species	Species tuberculata			Genus Flustra	invalid
Species	Species bituberosa			Genus Hippomenella	valid
Species	Species biauriculata			Genus Hippopleurifera	valid
Species	Species costulata			Genus Hippoporella	valid
Species	Species pertusa			Genus Hippoporina	valid
Species	Species delta			Genus Hippothoa	invalid
Species	Species flagellum			Genus Hippothoa	valid
Species	Species hyalina			Genus Hippothoa	invalid
Species	Species hyndmanni			Genus Hippothoa	invalid
Species	Species patagonica			Genus Hippothoa	invalid
Species	Species porosa			Genus Hippothoa	invalid
Species	Species santacruzana			Genus Hippothoa	invalid
Species	Species sica			Genus Hippothoa	invalid
Species	Species watersi			Genus Hippothoa	invalid
Species	Species hystrix			Genus Lekythopora	valid
Species	Species urceolata			Order Cyclostomata	invalid
Species	Species hyndmanni			Order Cheilostomata	invalid
Species	Species cervicornis			Genus Membranipora	invalid
Species	Species cyclops			Genus Membranipora	invalid
Species	Species galeata			Genus Membranipora	invalid
Species	Species rubida			Genus Membranipora	invalid
Species	Species tessellata			Genus Membranipora	invalid
Species	Species tuberculata			Genus Membranipora	invalid
Species	Species valdemunita			Genus Membranipora	invalid
Species	Species lepida			Genus Micropora	invalid
Species	Species vibraculifera			Genus Microporella	valid
Species	Species tenella			Genus Nellia	valid
Species	Species cyclops			Genus Odontionella	valid
Species	Species occultata			Genus Odontionella	invalid
Species	Species tessellata			Genus Odontionella	invalid
Species	Species hastingsae			Genus Onychoblestrum	valid
Species	Species marioni			Genus Onychocella	valid
Species	Species lepida	monopia		Genus Opaeophora	invalid
Species	Species monopia			Genus Opaeophora	valid
Species	Species eburnea			Genus Pasythea	invalid
Species	Species labiata			Genus Phidolopora	valid
Species	Species pacifica			Genus Phidolopora	valid
Species	Species coronata			Genus Porina	valid
Species	Species solida			Genus Pseudoflustra	valid
Species	Species rosselii			Genus Rosseliana	valid
Species	Species immersa			Order Cheilostomata	invalid
Species	Species dunkeri			Genus Schizoporella	valid
Species	Species hyalina			Genus Schizoporella	invalid
Species	Species hyalina	tuberculata		Genus Schizoporella	invalid
Species	Species isabelleana			Genus Schizoporella	valid
Species	Species rostrata			Genus Schizoporella	invalid
Species	Species spongites			Genus Schizoporella	invalid
Species	Species squamosa			Genus Selenaria	invalid
Species	Species cervicornis			Genus Smittina	valid
Species	Species maccullochae			Genus Smittina	valid
Species	Species aegyptiacum			Genus Synnotum	valid
Species	Species aquilirostris			Genus Tegella	valid
Species	Species japonica			Genus Tegella	valid
Species	Species venusta			Genus Trypostega	valid
Species	Species veleronis			Genus Veleroa	valid
Species	Species arcuata			Genus Annectocyma	valid
Species	Species indistincta			Genus Annectocyma	valid
Species	Species major			Genus Annectocyma	valid
Species	Species torquata			Genus Bidiastopora	valid
Species	Species hoernesii			Genus Crisia	valid
Species	Species serrulata			Genus Crisia	valid
Species	Species latomarginatum			Genus Diplosolen	valid
Species	Species guangdongensis			Genus Entalophora	valid
Species	Species deflexa			Genus Entalophoroecia	valid
Species	Species ramosa			Genus Fasciculipora	valid
Species	Species meandrina			Genus Mesenteripora	valid
Species	Species milneana			Genus Nevianipora	valid
Species	Species platydiscus			Genus Plagioecia	valid
Species	Species irregularis			Genus Tervia	valid
Species	Species sertum			Genus Spathipora	valid
Species	Species falunica			Genus Terebripora	valid
Species	Species orbignyana			Genus Terebripora	valid
Species	Species candidus			Genus Aberrodomus	valid
Species	Species pocillifer			Genus Aberrodomus	valid
Species	Species sinuatus			Genus Aberrodomus	valid
Species	Species bocki			Order Cheilostomata	invalid
Species	Species virgata			Order Cheilostomata	valid
Species	Species problematica			Genus Acanthodesiomorpha	valid
Species	Species polaris			Genus Acanthophragma	valid
Species	Species pulcher			Genus Actisecos	valid
Species	Species jeqolqa			Genus Adelascopora	valid
Species	Species secunda			Genus Adelascopora	valid
Species	Species secundacharcoti			Genus Adelascopora	valid
Species	Species stellifera			Genus Adelascopora	valid
Species	Species armata			Genus Adenifera	valid
Species	Species albida			Genus Adeona	valid
Species	Species appendiculata			Genus Adeona	valid
Species	Species arborescens			Genus Adeona	valid
Species	Species articulata			Genus Adeona	valid
Species	Species bipartita			Genus Adeona	valid
Species	Species cellulosa	ochracea		Genus Adeona	valid
Species	Species costata			Genus Adeona	valid
Species	Species elongata			Genus Adeona	valid
Species	Species foliifera			Genus Adeona	valid
Species	Species intermedia			Genus Adeona	valid
Species	Species macrothyris			Genus Adeona	valid
Species	Species sinensis			Genus Adeona	valid
Species	Species wilsoni			Genus Adeona	valid
Species	Species abdita			Genus Adeonella	valid
Species	Species alia			Genus Adeonella	valid
Species	Species aspera			Genus Adeonella	valid
Species	Species atlantica			Genus Adeonella	valid
Species	Species calveti			Genus Adeonella	valid
Species	Species circumspecta			Genus Adeonella	valid
Species	Species concinna			Genus Adeonella	valid
Species	Species confusanea			Genus Adeonella	valid
Species	Species conspicua			Genus Adeonella	valid
Species	Species coralliformis			Genus Adeonella	valid
Species	Species cracens			Genus Adeonella	valid
Species	Species cultrata			Genus Adeonella	valid
Species	Species damicornis			Genus Adeonella	valid
Species	Species decipiens			Genus Adeonella	valid
Species	Species distenta			Genus Adeonella	valid
Species	Species distincta			Genus Adeonella	valid
Species	Species elegans			Genus Adeonella	valid
Species	Species elegantula			Genus Adeonella	valid
Species	Species expansa			Genus Adeonella	valid
Species	Species extensa			Genus Adeonella	valid
Species	Species falcicula			Genus Adeonella	valid
Species	Species fuegensis			Genus Adeonella	valid
Species	Species gibba			Genus Adeonella	valid
Species	Species glypta			Genus Adeonella	valid
Species	Species guttata			Genus Adeonella	valid
Species	Species hexangularis			Genus Adeonella	valid
Species	Species inaequalis			Genus Adeonella	valid
Species	Species infirmata			Genus Adeonella	valid
Species	Species intricaria			Genus Adeonella	valid
Species	Species lichenoides			Genus Adeonella	valid
Species	Species ligulata			Genus Adeonella	valid
Species	Species lobata			Genus Adeonella	valid
Species	Species majuscula			Genus Adeonella	valid
Species	Species meridionalis			Genus Adeonella	valid
Species	Species pallasii			Genus Adeonella	valid
Species	Species patagonica			Genus Adeonella	valid
Species	Species pluscula			Genus Adeonella	valid
Species	Species purpurea			Genus Adeonella	valid
Species	Species pygmaea			Genus Adeonella	valid
Species	Species regularis			Genus Adeonella	valid
Species	Species similis			Genus Adeonella	valid
Species	Species spathulata			Genus Adeonella	valid
Species	Species tuberosa			Genus Adeonella	valid
Species	Species baccata			Genus Adeonellopsis	valid
Species	Species crosslandi			Genus Adeonellopsis	valid
Species	Species distoma			Genus Adeonellopsis	valid
Species	Species falcifera			Genus Adeonellopsis	valid
Species	Species foliacea			Genus Adeonellopsis	valid
Species	Species meandrina			Genus Adeonellopsis	valid
Species	Species multiporosa			Genus Adeonellopsis	valid
Species	Species parvipuncta			Genus Adeonellopsis	valid
Species	Species cavitis			Genus Aequilumina	valid
Species	Species americana			Genus Aetea	valid
Species	Species anguina	recta		Genus Aetea	invalid
Species	Species boninensis			Genus Aetea	valid
Species	Species capillaris			Genus Aetea	valid
Species	Species paraligulata			Genus Aetea	valid
Species	Species pseudoanguina			Genus Aetea	valid
Species	Species antarctica			Genus Aimulosia	valid
Species	Species australis			Genus Aimulosia	valid
Species	Species floridana			Genus Aimulosia	valid
Species	Species leucocypha			Genus Akatopora	valid
Species	Species tincta			Genus Akatopora	valid
Species	Species compressa			Genus Alderina	valid
Species	Species tuberosa			Genus Alderina	valid
Species	Species californiensis			Genus Alismittina	valid
Species	Species cassidaeforma			Genus Allantocallopora	valid
Species	Species curta			Genus Allantopora	valid
Species	Species translucens			Genus Allantopora	invalid
Species	Species dubia			Genus Allerescha	valid
Species	Species granulatum			Order Cheilostomata	valid
Species	Species lepralielloidum			Order Cheilostomata	valid
Species	Species inornata	[sic]		Genus Alysidium	invalid
Species	Species parasiticum			Genus Alysidium	valid
Species	Species abyssicola			Genus Amastigia	valid
Species	Species antarctica			Genus Amastigia	valid
Species	Species antarctica	subtropicalis		Genus Amastigia	valid
Species	Species benemunita			Genus Amastigia	valid
Species	Species biseriata			Genus Amastigia	valid
Species	Species cabereoides			Genus Amastigia	valid
Species	Species crassimarginata			Genus Amastigia	valid
Species	Species fiordica			Genus Amastigia	valid
Species	Species funiculata			Genus Amastigia	valid
Species	Species gaussi			Genus Amastigia	valid
Species	Species harmeri			Genus Amastigia	valid
Species	Species kirkpatricki			Genus Amastigia	valid
Species	Species lanceolata			Genus Amastigia	valid
Species	Species magna			Genus Amastigia	valid
Species	Species nuda			Genus Amastigia	valid
Species	Species puysegurensis			Genus Amastigia	valid
Species	Species solida			Genus Amastigia	valid
Species	Species subtropicalis			Genus Amastigia	valid
Species	Species texta			Genus Amastigia	valid
Species	Species varians			Genus Amastigia	valid
Species	Species vibraculifera			Genus Amastigia	valid
Species	Species xishaensis			Genus Amastigia	valid
Species	Species alcimum			Genus Amphiblestrum	valid
Species	Species alienus			Genus Amphiblestrum	valid
Species	Species blandum			Genus Amphiblestrum	valid
Species	Species contentum			Genus Amphiblestrum	valid
Species	Species cristatum			Genus Amphiblestrum	invalid
