ARTICLE-ID	YEAR	ARTICLE-TEXT
2191	1982	1982. The influence of orientation of an artifical substrate (Transite) on settlement of marine organisms. Ophelia. 21: 41-48.
2192	1997	1997. Bryozoen. Afzettingen Werkgroep voor Tertiaire en Kwartaire Geologie. 18: 83-89.
2193	1965	1965. Biogeography and ecology in Antarctica. Monographiae Biologicae. 15: 762 pp..
2194	1960	1960. Adaptations structurelles des animaux filtrants.. Annl. Soc. Roy. Zool. Belg.. 90: 161-231.
2195	1978	1978. Bryozoa. Gea. 11: 60-63.
2196	1978	1978. Clio bartletti n. sp., a fossil new to science closely related to Clio cuspidata (Gastropoda, Thecosomata). Bulletin Zoologisch Museum Universiteit Van Amsterdam. 6: 109-113.
2197	1970	1970. On the analysis and presentation of longitudinally collected growth data. Growth. 34: 385-400.
2198	1970	1970. Kleine dieren uit het zoete water yan Suriname. Verslag van een onderzoek in 1967. Zoologische Bijdr.. No. 12: 1-46.
2199	1894	1894. Summary of current researches relating to zoology and botany, microscopy, etc.. Journal of the Royal Microscopical Society. : 118-119.
2203	1844	1844-45. Recherches Sur Les bryozoaires. Academie de Bruxelles. 18: 4-44.
2204	1844	1844. Histoire naturelle du Crinomorpha, Nouveau genre de la classe des bryozoaires, de la cóte d'Ostende. Bulletin de l'Académie royale de Belgique. 11: 385-386.
2205	1844	1844-45. Recherches sur L'organisation Des Laguncula, et L'histoire naturelle: des différents polypes bryozoaires qui habitent la côte D'ostend;. Academie de Bruxelles. 18: 1-29.
2206	1957	1957. Katalog unserer Schwarzmeerfauna. Trud. Marsk. biol. Sta. G. Varna, Sofia. 19: 1-62.
2207	1943	1943. Beitrag zur kenntnis der bryozoengattung Victorella S. Kent.. Arb. biol. Meeresst. Varna.. 12: 1-8.
2208	1975	1975. Adaptive strategy and the origin of grades and ground-plans. American Zoologist. 15: 391-404.
2209	1973	1973. Coelomate superphyla. Systematic Zoology. 22: 97-102.
2210	1971	1971. Resource supply and species diversity patterns.. Lethaia. 4: 51-61.
2211	1895	1895. Some remarks on the dispersal of marine animals by means of seaweeds. Annals and Magazine of Natural History. 16: 418-423.
2212	1981	1981. Experimental studies on the settlement and growth of Bryozoa in the natural environment. Australian Journal of Marine and Freshwater Research. 32: 639-656.
2213	1972	1972. Biological results of the Chatham Islands 1954 Expedition. Part 7, Bryozoa, Cheilostomata. New Zealand Oceanographic Institute Memoir. 57: 1-59.
2217	1964	1964. Trepostomatous bryozoan fauna of the upper part of the Whitewater Formation (Cincinnatian) of eastern Indiana and western Ohio. Indiana Department of Conservation; Geological Survey, Bulletin. 33: 1-111.
2218	1960	1960. Fenestrate bryozoans from the Glen Dean Limestone (Middle Chester) of southern Indiana. Bulletin of the geological society of America. 70: 1-32.
2219	1965	1965. Heterotrypa Nicholson, 1879, and Peronopora Nicholson, 1881 (Bryozoa, Trepostomata) : proposed designation of a type species in conformity with generally accepted usage. Bulletin of zoological Nomenclature. 22: 112-118.
2220	1981	1981. Lunaferamita, a new genus of Constellariidae (Bryozoa) with strong cystoporate affinities. Journal Of Paleontology. 55: 1058-1070.
2221	1969	1969. A revision of North American genera of ceramoporoid bryozoans (Ectoprocta): Part III: the ceramoporoid genera Ceramopora, Papillalunaria, Favositella, and Haplotrypa. Journal of Paleontology. 43: 289-297.
2222	2003	2003. Low salinity resistance of plankton larvae in invertebrates (Polychaeta, Gastropoda, Echinodermata, and Bryozoa) from the White Sea. Zoologicheskii Zhurnal. 82: 18-324.
2223	1957	1957. [Hermann Augustus Kluge]. J. Zool. Leningrad. 36: 1433-1435.
2224	2003	2003. Organization and evolution of animal colonies [in Russian].  Izv Akad Nauk Ser Biol.. 2003: 5-13.
2225	1986	1986. The enigma of graptolite ancestry: lesson from a phylogenetic debate. OXFORD MONOGRAPHS ON GEOLOGY AND GEOPHYSICS No. 5: 184-226.
2226	1966	1966. Sediments and microfauna off the coasts of Mississipi and adjacent states.. Mississippi Geol. Economics and Topographical Survey Bulletin. 106: 127.
2227	1995	1995. Variation in reproductive characteristics of colonies of the freshwater bryozoan Cristatella mucedo. Freshwater Biology. 34: 513-522.
2228	2002	2002. Palaeoecology of Upper Pleistocene-Holocene bryozoan and foraminiferal assemblages from Kusdili (Kadiköy, Istanbul, Turkey). Geobios. 35: 735-743.
2229	1978	1978. Contribution a la connaissance des bryozoaires marins de Turquie (Eurystomata et Cyclostomata). Vie Et Milieu Serie Ab Biologie Marine Et Oceanographie. 29: 1978-1979.
2230	1975	1975. Bryozoaires marins de Turquie. Istanbul Üniv Fen Fak Mec. 40: 37-54.
2231	2000	2000. Paleozoic age of the Walden Creek Group, Ocoee Supergroup, in the western Blue Ridge, souther Appalachians: implications for evolution of the Appalachian margin of Laurentia. GSA Bulletin. 112: 982-996.
2232	1979	1979. Report on the third zoological excursion to Sherkin Island, Co. Cork, Ireland, organised by the Instituut voor Taxonomische Zoologie der Universiteit van Amsterdam, August 31 - September 14, 1979. REPORT ON THE ZOOLOGICAL EXCURSION TO SHERKIN ISLAND No. 3: 1-37.
2233	1977	1977. Report on the Zoological Excursion to Sherkin Island, Co. Cork, Ireland, organised by the Instituut voor Taxonomisch Zoologie der Universiteit van Amsterdam, August-September 1977. REPORT ON THE ZOOLOGICAL EXCURSION TO SHERKIN ISLAND No. 1: 1-86.
2234	1969	1969. Étude micropaléontologique et stratigraphique de l'Éocène supérieur (Priabonien) de Mossano (Colli Berici). Mém. Bur. Rech. géol. minièr.. 69: 267-280.
2235	1988	1988. Variabilité Électrophorétique Comparée De Flustrellida  hispida (Fabricius, 1780) Et D'Alcyonidium polyum (Hassall, 1841), bryozoaires Cténostomes. Bulletin de la Société Zoologique de France. 113: 16 pages, not numbered.
2237	1931	1931. Are the Graptolites bryozoans?. Bulletin of the Geological Society of America. 42: 589-604.
2252	1993	1993. Middle Permian foraminifers from Ban Nam Suai Tha Sa-at, Changwat Loei, Northeast Thailand. Trans. Proc. Palaeont. Soc. Japan, N. S.. 172: 277-291.
2253	1991	1991. Late Permian fusulinacean fauna of Doi Pha Phlung, North Thailand. Trans. Proc. Palaeont. Soc. Japan. : 928-943.
2254	1964	1964. Die Steinbrüche von St Margarethen (Burgenland) als fossiles Biotop. I = Die Bryozoenfauna. Sitzungberichte öst Akad Wiss. 173: 383-439.
2255	1989	1989. Growth and breeding of cheilostome biofouler, Electra bengalensis Stoliczka in Bombay waters, west coast of India. Indian Journal Of Marine Sciences. 18: 95-99.
2256	1994	1994. Bryozoan stolonal outgrowths: a role in competitive interactions?. Journal Of The Marine Biological Association Of The United Kingdom. 74: 203-210.
2257	1985	1985. Colonizzazione di substrati duri artificiali immersi in una biocenosi coralligena ed in un posidonieto. Oebalia. 11: 401-416.
2258	1961	1961. Effect of imfusions of cupriferous antifouling paints on some organisms [in Russian]. Akad. Nauk. SSSR Inst. Okeanol. Trudy.. 49: 224-234.
2259	1972	1972. A system of symphysiological relationships in the biocenosis of marine fouling. Trudy vses. nauchno-issled. Inst. morsk. ryb. Khoz. Okeanogr.. 77: 168-185.
2260	1994	1994. Competition for space in encrusting bryozoan assemblages: the influence of encounter angle, site and year. Journal Of The Marine Biological Association Of The United Kingdom. 74: 603-622.
2261	1979	1979. North American Cretaceous Tricephaloporinae. Systematics Association Special. : 521-540.
2262	1974	1974. The paleoecologic and paleobiogeographic implications of the Maastrichtian Cheilostomata (Bryozoa) of the Navesink Formation. Dissertation Abstr. int.. 34B: 5033.
2263	1953	1953. Géologie de la région de Hakkâri et de Baﬁkale (Turquie). Pub. lab. géol. Univ. Genève. 88: 1-43.
2264	1987	1987. On some epizoans of mollusc shells from the Upper Silurian (Pridoli) of the Barrandian area. Vestnik Ustredniho Ustavu Geologickeho. 62: 105-111.
2265	1988	1988. Tenellia adspersa and Victorella pavida inside the dyke at Harlingen [in Dutch]. Zeepaard. 48: 70-73.
2266	1960	1960. Studies on the bottom fauna of the Finnish southwestern archipelago. I. Bottom fauna of the Airisto Sound. Ann. Soc. zool.-bot. fenn. Vanamo. 21: 1-26.
2267	1992	1992. Late Ordovician extinctions of bryozoans. Lethaia. 25: 111-117.
2268	1989	1989. Gradient analysis: a quantitative technique for biostratigraphic correlation. Palaios. 4: 475-479.
2269	1990	1990. Distributions and extinctions of Silurian Bryozoa. Geological Society Memoir. 12: 197-206.
2270	1990	1990. Biogeography of Ordovician bryozoans. Palaeogeography Palaeoclimatology Palaeoecology. 77: 91-126.
2271	1969	1969. Bryozoa of the coast of Mikhmoret.. Res. Rep. Hebrew Univ. Sci. agic.. 1: 368.
2272	1992	1992. Zur Kenntnis der Bryozoenfauna Karntens (Tentaculata: Ectoprocta). Carinthia II. 102: 579-589.
2273	1987	1987. Beitrag zur Kenntnis der Moostierchen (Tentaculata: Bryozoa) Karntens. Carinthia Ii. : 131-144.
2283	1968	1968 [1970]. A bibliography of Australian Permian invertebrates. Bull. Bur. Miner. Resour. Geol. Geophys. Aust.. 116: 157-172.
2284	1972	1972. Invertebrate shell structure and the organic matrix concept. Biomineralization Res. Rep. 4: 1-14.
2285	1875	1875. Permo-Carboniferous Fossilien van der Westküste von Spitzbergen. Neues Jahrbuch für Mineralogie, Geologie & Paläontologie. 1875: 225-264.
2286	1974	1974. Analysis of intraspecific variation in Lophopodella carteri (Hyatt) from the taxonomical view-point. XII. General consideration. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 15: 1-12.
2287	1972	1972. Additional observations on Plumatella repens (L.) (a fresh-water bryozoan). VIII. General consideration. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 169-174.
2288	1972	1972. Additional observations on Plumatella repens (L.) (a fresh-water bryozoan). VII. Re-examination on the materials labeled Plumatella punctata. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 155-168.
2289	1972	1972. Additional observations on Plumatella repens (L.) (a fresh-water bryozoan). VI. Re-examination on the variation. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 149-154.
2290	1971	1971. Additional observtions on Plumatella repens (L.) (a fresh-water bryozoan). IV. Re-examination on the field materials of P. repens and P.fungosa. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 117-126.
2291	1971	1971. Additional obseryations on Plumatella repens (L.) (a fresh-water bryozoan). V. Re-consideration on the relationship between P. repens and P. fungosa by the rearing. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 127-140.
2292	1970	1970. Additional observations on Plurnatella repens (L.) (a freshwater bryozoan). III. Variation of the floatoblasts at Asamushi. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 27-32.
2293	1970	1970. Additional observations on Plumatella repens (L.) (a freshwater bryozoan). II. A note on the special form of floatoblast. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 21-25.
2294	1970	1970. Additional observations on Plumatella repens (L.) (a freshwater bryozoan). l. Presence of intraspecific groups. Bulletin of the Marine Biological station of Asamushi Tôhoku University. 14: 11-20.
2295	1962	1962. Analysis of intraspecific variation in Lophopodella carteri from the taxonomical viewpoint. I. Consideration on the variation of spine number on the spinoblast. Bulletin of the Marine Biological Station of Asamushi Tôhoku Univ.. 11: 59-70.
2296	1956	1956. Taxonomical study on fresh-water Bryozoa. XV. Pectinatella gelatinosa Oka. XVI. Lophopodella carteri (Hyatt). Sci. Rept. Tôhoku Univ., Ser. 4. 22: 29-44.
2297	1956	1956. Taxonomical study on fresh-water bryozoa XVII. General consideration: interspefic relation of described species and phylogenic consideration. Science Reports of the Tôhoku University - Biology. 22: 57-81.
2298	1952	1952. Taxonomical study on fresh-water bryozoa  V. On a geminate form named Plumatella Jugalis by Allman. Science Reports of the Tôhoku University - Biology. 14: 315-334.
2299	1951	1951. Some entoprocts in Matsushima Bay. Science Reports of the Tôhoku University - Biology. 19: 17-22.
2300	1944	1944. Brackish water bryozoa. Zoological Magazine. 56: 20-25.
2301	1962	1962. Bryozoa from the 'Mesaverde' Formation (Upper Cretaceous) of southeastern Wyoming. Journal of Paleontology. 36: 81-86.
2305	1983	1983. A morphometric and physico-chemical profile of a pond in Pune with plentiful Ectoprocta. Journal Of Biological Sciences Research. 3: 156-159.
2306	1983	1983. Preliminary observations on the bioecology of the ectoproct - Pectinatella burmanica Annadale. Current Science. 52: 646-647.
2307	1972	1972. Briozoários lunulitiformes da região da Ilha Grande (RJ). Boletim Inst. oceanogr. S. Paulo. 21: 137-147.
2308	1982	1982. ['Tenlegs' in the aquarium.]. Aquarium. 52: 299-301.
2309	1997	1997. A bioimmured ctenostome bryozoan from the Early Cretaceous of the Crimea and the new genus Simplicidium. Geobios. 30: 205-213.
2310	1996	1996. Buskia fowleri sp. nov. - a bioimmured ctenostome bryozoan from the Middle Eocene of southern England. Tertiary Research. 16: 213-222.
2315	1981	1981. The ecology of nudibranch molluscs. Oceanography And Marine Biology An Annual Review. 19: 141-234.
2311	1988	1988. Ecology of intertidal and sublittoral cryptic epifaunal assemblages. 2. Nonlethal overgrowth of encrusting bryozoans by colonial ascidians. Journal Of Experimental Marine Biology And Ecology. 115: 113-126.
2312	1994	1994. Larval settlement in hard substratum epifaunal assemblages - a manipulative field study of the effects of substratum filming and the presence of incumbents. Journal of Experimental Marine Biology and Ecology. 181: 159-187.
2313	1989	1989. Nudibranch-bryozoan associations, the quantification of ingestion and some observations on partial predation among Doridoidea. Journal of Mollscan Studies. 55: 245-259.
2314	1991	1991. Larval metamorphosis of the opisthobranch mollusc Adalaria proxima (Gastropoda: Nudibranchia): the effects of choline and elevated potassium ion concentration. Journal Of The Marine Biological Association Of The United Kingdom. 71: 53-72.
2316	1986	1986. Nitrophenols from northeast Pacific bryozoans. Comparative Biochemistry and Physiology Part B Biochemistry Molecular Biology. 84: 43-45.
2317	1977	1977. Les types de bryozoaires de la collection Risso. Annales du Museum D'Histoire Naturelle de Nice. 5: 153-154.
2318	1975	1975. Precisions morphologiques, structurales et systematiques sur Reptomulticava parviporosa Canu et Lecointre (Bryozoa, Cyclostomata). Geobios. 8: 75-78.
2319	1975	1975. Recherches sur la structure et revision systematique des heteroporides (Bryozoa, Cyclostomata) des faluns de Touraine. Travaux du Laboratoire de Paleontologie Université de Paris Faculté des Sciences d'Orsay. 1975: 1-102.
2320	2001	2001. Cheilostomatous Bryozoa from Vanuatu. Zoological Journal of the Linnean Society. 131: 35-109.
2321	2004	2004. New sub-Arctic species of the tropical genus Antropora (Bryozoa: Cheilostomata): a gastropod-pagurid crab associate. Journal of the Marine Biological Association of the United Kingdom. 84: 1001-1004.
2328	1977	1977. Occurrence of Lophopodella carteri carteri (Hyatt) (Lophopodidae: Ectoprocta) in lakes in western Himalaya. Journal Of The Bombay Natural History Society. 74: 557-559.
2329	1964	1964. Über die ökologische Bedeutung eines extrem kalton Winters für die eulitorale Hartbodenfauna der Kieler Förde. Schr. naturw. Ver. Schl.-Holst.. 35: 33-60.
